Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NCU03378	2330.92220398589	1.60063271192414	0.0863964687379494	18.5265987754552	1.26004144745618e-76	1.38653146936663e-75
NCU03376	17.8776009267659	-0.349798492085408	0.534469889434505	-0.654477453267784	0.512804248510783	0.546170337335259
NCU03375	668.532554428253	0.150645668176993	0.164573314500751	0.915371174445812	0.359996805759432	0.393855586030776
NCU03373	897.387952922884	-0.656827564453138	0.110383094648807	-5.95043621981144	2.67428770653498e-09	5.56098543979741e-09
NCU03372	523.600115818257	-0.422585360279347	0.116674587580983	-3.62191432633978	0.000292430977229494	0.000442158529859007
NCU03370	4240.34379346536	0.483043188344935	0.0615177418199406	7.85209557526963	4.09142498241603e-15	1.10459442682005e-14
NCU03369	4723.13346511423	3.91117959155608	0.0751715937459705	52.0300208716239	0	0
NCU03368	768.909795947919	0.31359076208346	0.112677565249818	2.78308074360852	0.00538454039826759	0.00733445510732997
NCU03367	1923.07389051088	0.0828188852039427	0.0767026700668353	1.07973927285423	0.280258300146745	0.312123235014477
NCU03366	1185.58499602461	-0.221749103875991	0.0879863346097999	-2.52026754903929	0.0117265662982521	0.0154829016161839
NCU03365	1849.76378995113	0.475012713493006	0.0788031411399964	6.02783983761675	1.66165593197565e-09	3.48919215934352e-09
NCU03364	669.244044848757	2.46574018601942	0.144539503326113	17.059282267327	2.98196450584978e-65	2.75389408140021e-64
NCU15661	930.472363424076	0.0321788377428616	0.0937033483012395	0.343411823870076	0.73128866563176	0.755832701493842
NCU03363	2156.11892315816	-0.39693925874415	0.123480048396575	-3.21460239041468	0.00130625319459844	0.00187725929141467
NCU03362	7361.3831216349	3.12732784838385	0.0873699665328347	35.7940831671094	1.36516896178255e-280	7.79147432121362e-279
NCU03360	12531.0095478122	2.04170311726687	0.0537805419311992	37.9636025214992	0	0
NCU03359	36.251037680823	-0.81184339128403	0.437905050505422	-1.85392561777266	0.0637498022937896	0.0779548717950483
NCU10376	1850.95370993065	0.0225875871487489	0.0734455071009824	0.307542122592912	0.758430766260413	0.781338843556606
NCU03358	705.943486004107	1.95785738450186	0.144067721612783	13.5898406845364	4.60080773311952e-42	2.68124676672813e-41
NCU03357	1887.93676249208	0.816139114834228	0.080897124647185	10.0886047358746	6.20451249757704e-24	2.23744024817848e-23
NCU03356	17706.6613719516	-0.0916772493342436	0.058376839847266	-1.57043871463586	0.116313081631571	0.137497416714703
NCU03355	28.2927269391358	-1.4366777795636	0.451423959367165	-3.18254658343263	0.00145986029977364	0.00208889587604247
NCU03354	151.251478980323	0.324798738318441	0.201938773021124	1.60840205899669	0.107747151019946	0.127865727735203
NCU03352	851.229398884723	-0.861348891437599	0.101878927926111	-8.45463246396062	2.79967801061417e-17	8.15794535359697e-17
NCU03351	17.4792494845109	1.03672622186874	0.589414078515935	1.75890983886757	0.0785928237643926	0.0951135374960369
NCU03350	199.759564902167	-0.989636687578497	0.179023336524037	-5.52797588735377	3.23946561425874e-08	6.32164693951882e-08
NCU03347	1565.8669500804	-2.19592286520483	0.0868065170028702	-25.2967512235541	3.46829433067346e-141	7.98173864647727e-140
NCU03346	275.548909173088	0.49168618899844	0.222107307154712	2.21373261103899	0.0268471782048976	0.0342787013590049
NCU11245	457.425712077213	0.27357847433031	0.125334530677664	2.18278612327436	0.0290515640628256	0.0369609808206049
NCU03345	207.763802152253	1.39499006334344	0.226078555787902	6.1703776303851	6.81270839959908e-10	1.46028033572779e-09
NCU03344	9.32887357591883	1.96770231978647	0.832921367227018	2.36241066349083	0.0181565169422602	0.0235762083334885
NCU03342	24.8060560210695	-1.46945777083105	0.521147176732253	-2.8196598512631	0.00480745796982851	0.00658611740753751
NCU03339	45.1029507773455	-3.44914849755016	1.42184417756335	-2.42582735293895	NA	NA
NCU03337	30.2279568403644	1.31818111808618	0.490279519001481	2.68863182531229	0.00717455012430281	0.00967112637602839
NCU16525	2723.60690174598	-0.198141019354054	0.0693371946141612	-2.85764401713458	0.00426798906809014	0.00587054216129815
NCU03336	5679.35491549018	1.74753827896941	0.0612548388399505	28.52898337608	5.12099435082678e-179	1.6058913054003e-177
NCU03335	453.201553851428	-0.885060232933812	0.122288924948029	-7.23745206943267	4.571922390853e-13	1.13384205063999e-12
NCU03334	271.643938035174	0.515287894485567	0.148548383581613	3.46882195592837	0.000522745760263996	0.00077640986357045
NCU03332	42181.7106683404	7.88489004806975	0.204387625584333	38.5781185408231	0	0
NCU16526	134.812445706594	1.31134102684232	0.216511866979671	6.0566704501488	1.38967877745561e-09	2.93536639866703e-09
NCU03331	29.9911686941684	-1.16125164927392	0.436173767267089	-2.66236013355391	0.00775948098199304	0.0104251281680544
NCU03330	2128.54562570794	1.43435364577586	0.0841328869012478	17.0486678706206	3.575904539452e-65	3.29175470561812e-64
NCU03328	1597.04119817387	0.395109064148177	0.0740776402301883	5.33371558435741	9.62231993431554e-08	1.82856117553108e-07
NCU16528	92.2518232671121	1.45159302977246	0.263126022450849	5.51672166915231	3.45381772592643e-08	6.72920654339012e-08
NCU05338	1223.58324703829	0.777297037826168	0.0853805380446926	9.10391355720071	8.71341334074361e-20	2.76075246521488e-19
NCU05340	1495.14353308459	0.283187892621908	0.0790949305579153	3.58035452619243	0.000343128335174536	0.000516079001656571
NCU05341	956.0756038751	-0.0894179766530197	0.110813966325586	-0.806919737809022	0.419712726386873	0.454427804552677
NCU05342	111.558878583085	0.874422628697223	0.232604080292028	3.75927467652076	0.000170406670799717	0.000262572265787686
NCU05345	1441.87176270176	0.182990323797142	0.081608660927665	2.24229048384139	0.0249426043868437	0.0319374268853977
NCU05347	155.04017475457	0.52185429129322	0.20346823452933	2.56479490521157	0.0103236807619079	0.0136897507748906
NCU05349	3120.93701324887	1.773741138232	0.0765022305288989	23.1854826450055	6.37990990763206e-119	1.17712087756979e-117
NCU05350	386.661100992262	0.175180115566523	0.140871835713573	1.24354250570502	0.213667987769845	0.242826449395678
NCU16529	1223.33703432184	2.22082911882343	0.301453635776104	7.36706695577188	1.74422894538195e-13	4.40482123935543e-13
NCU05351	4134.8637127909	0.158214252410613	0.0857154191222932	1.84580853749176	0.0649200105294597	0.0793178550225067
NCU11331	2371.85069725345	-0.368848209658775	0.0702661036565062	-5.24930500575182	1.52674111189975e-07	2.86883903840513e-07
NCU05354	748.361552353765	-0.0232428681429794	0.103846909498391	-0.223818583097455	0.822898469540176	0.83977038952598
NCU05356	19.5850181300742	-1.00811634031027	0.591704055102931	-1.70375094038336	0.0884276269137248	0.106377228807651
NCU05358	3953.68110002361	-0.190985585598568	0.065230578631288	-2.92785361721383	0.00341310694882622	0.00474267303828945
NCU05360	719.729566297207	-0.596243921759561	0.111213037643119	-5.36127718831763	8.26356033919442e-08	1.57454573923533e-07
NCU05363	3946.72046218776	0.491149476134507	0.0936643779335075	5.24371684273796	1.57373657118621e-07	2.95260985884838e-07
NCU05364	3097.19427687699	2.87879627255333	0.0844538392278882	34.0872161511244	1.14098119894246e-254	5.7798461799683e-253
NCU05368	2531.32729374341	1.98503645841218	0.0711483514575544	27.8999641979956	2.67073160900277e-171	7.91146481130544e-170
NCU05370	463.964380998216	-0.251378812347173	0.125054084861043	-2.01016074466099	0.0444141786404179	0.0552579252057285
NCU15262	2529.61165626785	0.84345633827216	0.0674329608270352	12.5080721345696	6.74411881907533e-36	3.404268939275e-35
NCU05373	116.606253934149	0.710988050302805	0.246105277236187	2.88895897839879	0.00386519493548962	0.00533479435217953
NCU05375	9.67464007218938	2.30132697896682	0.910742842834834	2.52686803643009	0.0115084736504327	0.0152066743203202
NCU15662	45481.182776359	0.857836158389514	0.0561484655975098	15.2779982366528	1.07182780925663e-52	7.7499306377078e-52
NCU05376	609.908852031257	-0.527552467080802	0.132824237050504	-3.97180875114086	7.13289756022204e-05	0.00011268635544023
NCU05377	103.356670982227	0.079314646904643	0.26441460842266	0.299963180467928	0.764205240819007	0.786338434836332
NCU05378	185.201151836391	-1.21884802727282	0.187499111016146	-6.50055363285355	8.00249520641794e-11	1.79343878173152e-10
NCU15663	1107.15025034037	0.401169046941291	0.092608625495919	4.33187561950123	1.47844459024508e-05	2.44248632518103e-05
NCU15664	79.030018243203	0.129280338799573	0.282068074082809	0.45833027796552	0.646715174380085	0.675268765443092
NCU05379	543.90979415414	-1.49304495692582	0.116263940981803	-12.841857452256	9.55539880650342e-38	5.068387186027e-37
NCU05381	2280.7988569202	-0.480271118747851	0.069804923082086	-6.88018978522595	5.97728741815529e-12	1.41240843463504e-11
NCU05382	678.296910588986	-0.0288685478306599	0.113331049851208	-0.254727613205396	0.798933487339508	0.818044442663978
NCU05383	1670.88668555139	-0.338585272981574	0.0798413563291474	-4.24072546545615	2.22798508528504e-05	3.63795161455754e-05
NCU05384	1077.67906547916	0.573147588377388	0.0893652350327753	6.41354088272898	1.42177964063774e-10	3.15088156963492e-10
NCU05385	39.9275854248776	0.831589912247559	0.41619535399052	1.99807591380874	0.045708430588053	0.0567856442119172
NCU05386	60.7737313618967	-1.20485775925379	0.296571613389592	-4.06261997054664	4.85249942310021e-05	7.75620753569098e-05
NCU05388	59.8193871831731	-3.2332074095638	0.357608816847304	-9.04118482890859	1.54982730911203e-19	4.86723095866033e-19
NCU05389	3145.81654127962	-0.220357909149188	0.0653487012844177	-3.37203195806636	0.000746157897557518	0.00109194149760511
NCU05390	79.2809660374264	-2.2250147204716	0.282071937893707	-7.88811087372345	3.06795143300292e-15	8.32215849744549e-15
NCU05391	264.265077260016	0.642608469475424	0.155633902000014	4.12897486484254	3.64384230661978e-05	5.87918092479682e-05
NCU05392	128.894693780615	-3.20176612770347	0.262217797235383	-12.2103311120006	2.73772730767614e-34	1.32942050374449e-33
NCU16534	37.4676910315705	-1.3620305231502	0.386189924771584	-3.52684116230062	0.000420548973506552	0.000629096586089393
NCU05393	27.2529443764417	-1.17950268224838	0.478596357033216	-2.46450409601952	0.0137202995351445	0.0180069729143603
NCU05394	226.884287217287	1.07612523667874	0.198208442554922	5.42926034233154	5.65880857231385e-08	1.08865303792312e-07
NCU05395	2036.21584272065	0.762053908669396	0.0976888821821669	7.80082535132651	6.15035825194153e-15	1.64695705332723e-14
NCU15263	37.3923832283136	-2.76082048249639	0.439525453258635	-6.28136655574259	3.35609799623516e-10	7.30710959963612e-10
NCU05401	3220.07196926067	1.63133191734573	0.211003593520871	7.73129921687503	1.06454476568841e-14	2.8241610595161e-14
NCU05404	2842.2968153302	1.0388523728102	0.228149312553959	4.55338813508149	5.27887475911921e-06	9.0114549975712e-06
NCU15264	31.8650597750488	-0.386778307453311	0.437697574814366	-0.883665639722471	0.376876733906821	0.411064048793005
NCU11108	44.707209859632	0.0326973514380125	0.385585455076276	0.08479923453426	0.932421002103049	0.939665238258294
NCU05410	653.456884114901	-0.0183446583624953	0.123288679809467	-0.148794345035129	0.881715912974422	0.893509698268705
NCU05411	583.160496625618	0.0552203873399868	0.110685794193935	0.498893175426233	0.617854642093725	0.646790607845974
NCU05414	1189.10471484963	2.0687004682838	0.103987581830343	19.8937260764359	4.61177494527645e-88	5.91039001594486e-87
NCU05417	1841.88581809388	-0.321010907981888	0.0722151860324615	-4.44519948806322	8.78103474142212e-06	1.47545512112492e-05
NCU10346	1222.46388958692	0.953213880945701	0.0954135607369328	9.9903396706243	1.68005050528755e-23	5.98539840855875e-23
NCU05418	43.6758808158614	-1.82330315204011	0.382462533581395	-4.76727258737379	1.86736585602676e-06	3.28602653513774e-06
NCU05419	1983.92284157097	-0.885671294860934	0.0765342151750825	-11.5722267855604	5.69842224991189e-31	2.51724421473146e-30
NCU05420	870.498051009321	0.0346951831889203	0.090134287228293	0.384927692400163	0.700290988214196	0.726337672655892
NCU05421	3739.96679343987	0.0576361458931532	0.0805700432072451	0.715354536237488	0.474389997675924	0.508673944151251
NCU05422	5689.7962479555	0.959124908982677	0.0746127270730545	12.8547091978502	8.09296320411584e-38	4.30334521679725e-37
NCU05423	2389.94511775707	1.12010235061987	0.0786817717231291	14.2358557273134	5.48869215034354e-46	3.47292634878722e-45
NCU05425	300.971661064361	-0.152607249264579	0.148245862122143	-1.02941995870915	0.303282374264815	0.335886210359778
NCU05426	887.336733471297	-0.249605323552313	0.0889008700491448	-2.80768144804804	0.00498995598747759	0.00682303357431651
NCU05427	1691.65214474099	-0.264512077849742	0.0841636046787845	-3.14283209303199	0.00167321790101372	0.00238382733409527
NCU05429	1775.6038214418	-0.590785604930319	0.0719805097191235	-8.20757740165545	2.25695965883759e-16	6.37894738834884e-16
NCU05430	2141.32903186362	0.458156769840786	0.0714372996895807	6.41341108680805	1.42299122706868e-10	3.1527504904076e-10
NCU05433	10087.5628567147	0.28644451790683	0.0766764451870558	3.73575636178797	0.000187151804611964	0.000287546051558332
NCU05435	539.591706114986	-0.901072804591996	0.113493541108328	-7.93941924617485	2.03130087510017e-15	5.5452700228739e-15
NCU05437	43250.3988113757	-0.56624922748254	0.0510416990006278	-11.0938553882302	1.34369025418109e-28	5.51189854625986e-28
NCU14131	687.092340904741	0.102653810837123	0.0976306756526582	1.0514503781817	0.293051788403555	0.325156941149661
NCU05448	947.272491265014	0.781319359799567	0.0977822795985996	7.99039829104942	1.34503494328607e-15	3.69539285926573e-15
NCU05452	1746.18537533134	1.13721537937089	0.1200241578671	9.47488738583863	2.67048603327265e-21	8.85781903558589e-21
NCU05453	5877.96518055399	-0.435127439134792	0.0954017686261673	-4.56099971102048	5.09106511154616e-06	8.70473505491246e-06
NCU05454	1518.00719229511	0.405174120999949	0.0761000959100977	5.3242261544402	1.01383708645621e-07	1.92406546157207e-07
NCU05457	1526.3164038648	-0.486174458508125	0.0916254596755722	-5.30610662396209	1.11991465136555e-07	2.11974117407483e-07
NCU16537	4161.50081064353	0.321233286992674	0.0636125147877312	5.04984417083019	4.42170611796856e-07	8.10409464267369e-07
NCU05458	2274.19384513049	0.685025046415563	0.0704502847043628	9.72352417439047	2.39350953057336e-22	8.22264650531241e-22
NCU05459	2691.33169336422	0.543544684786735	0.0697261056408652	7.79542582782901	6.41916347820783e-15	1.71840082979791e-14
NCU05460	5292.51969751693	0.469395029606006	0.0645106247816612	7.27624373806163	3.43243196471705e-13	8.57456960897073e-13
NCU05462	2659.0031266677	1.92552022306674	0.0695010891459165	27.7048927826748	6.09604176588895e-169	1.76909198500933e-167
NCU05463	1057.00016765923	-0.285761126906704	0.0835565597981552	-3.419972382743	0.000626274934175969	0.000923289084119248
NCU05466	17.2019765749848	1.07279697589287	0.577827706227348	1.85660355903872	0.0633675772234232	0.0775206957144507
NCU05469	83.707788254522	-1.94179948471405	0.259951760129427	-7.46984549651538	8.02890353758433e-14	2.0548712461961e-13
NCU05470	111.45232737559	-1.10638481663814	0.251886185301695	-4.39239974718335	1.12106329093972e-05	1.86865709379574e-05
NCU16538	787.106239328107	-0.35707429980996	0.119662245892199	-2.98401803465764	0.00284490002974867	0.00398090702103275
NCU16539	695.230813250369	-1.30384767458917	0.107535797955872	-12.1247779750908	7.80714965642382e-34	3.72351020660971e-33
NCU16540	814.569728957339	-0.67991110605967	0.097014913747041	-7.00831531770967	2.41204731913669e-12	5.81349580493502e-12
NCU16541	1146.44707530604	0.382659270543692	0.0982010380154157	3.89669272623801	9.75152125567951e-05	0.000152786920698888
NCU05477	34.2841451117517	-2.31822977104929	0.453618705631565	-5.11052507815271	3.21264660945816e-07	5.93514622865155e-07
NCU05479	402.063254981641	0.204859685568257	0.136783842507477	1.49768921396589	0.134214015489617	0.157311909447783
NCU10369	758.905860525502	0.880717579602237	0.143700548673101	6.12883936585202	8.85224432303726e-10	1.89034830754607e-09
NCU05480	625.525187338118	-0.831027134420075	0.117082274864154	-7.09780481617976	1.26754022314572e-12	3.09068978933367e-12
NCU05481	1760.41918820412	-0.182190837374611	0.0813919909750101	-2.23843691734423	0.0251925768439327	0.032243033392272
NCU05483	250.337362089545	-0.232782898012001	0.180975968060563	-1.28626414051893	0.198350892846855	0.226682952030693
NCU06857	2465.30827333878	0.622501829499767	0.0723409639303622	8.60510830487423	7.62447333174459e-18	2.26564096470203e-17
NCU15265	8553.71549434993	0.374960315992003	0.0549532846293779	6.82325576206869	8.89999948840136e-12	2.08804866046051e-11
NCU06856	11.5258887787822	1.85802684880086	0.897343034273552	2.07058703063877	0.0383974052017703	0.0481007003120216
NCU06855	124.143009704791	-0.575630078407228	0.206764338398308	-2.78399110246151	0.0053694507097838	0.00731506485144162
NCU06854	981.6052025	0.389282016737314	0.0945108283121372	4.11891445339626	3.80661421767336e-05	6.1302528813961e-05
NCU06853	12833.7191035898	0.405883964547353	0.0636699776515602	6.37480928246262	1.83190773399072e-10	4.03991811197696e-10
NCU06852	2070.34582833665	-0.110076274747674	0.085640149327914	-1.28533492306505	0.198675271409631	0.226932488130467
NCU06851	3402.05809624355	0.0187580133203197	0.0976529240198194	0.19208859856068	0.847672805641174	0.862892614636634
NCU06850	2454.98087032581	0.356036897766439	0.0743494432779307	4.78869621707204	1.6786837448112e-06	2.96435881586813e-06
NCU06849	1163.83286211901	-0.141710461393289	0.0949464412233777	-1.49253052107442	0.135560122177477	0.158780983166149
NCU06847	8508.17391996719	0.453020211440499	0.0591881035936796	7.65390651051159	1.9496404055345e-14	5.11832919711157e-14
NCU06846	122.645466092792	0.0357092364439593	0.243028615171569	0.14693428763008	0.883183888016156	0.894867160468013
NCU06845	132.306377187547	-0.320132795371757	0.205961279986408	-1.55433485067137	0.120104564611562	0.141685982863385
NCU15266	63.0734123249794	-1.84759216243049	0.324372171280392	-5.69590219511589	1.22721217310934e-08	2.45700734658303e-08
NCU06844	78.6832915755654	1.42330647751301	0.29227797639002	4.86970142291437	1.11767002191451e-06	1.99798978024851e-06
NCU06843	2190.57039032773	1.39233202978421	0.0896016063039704	15.5391413973179	1.88491840249594e-54	1.41799529382845e-53
NCU06842	1184.63735454423	0.0561283306328883	0.0829004494400514	0.677057012501204	0.49836978200217	0.531789069390574
NCU06841	1657.65005622422	0.778223342793185	0.084147022543986	9.24837646378261	2.27928300215171e-20	7.33293565630243e-20
NCU14132	4272.56292139423	0.756387868377809	0.0678861411632085	11.1420071227696	7.83337587883394e-29	3.24125330588194e-28
NCU14133	796.562353262214	-0.402335057757925	0.107531001973979	-3.74157266622778	0.000182872283434674	0.000281122215565495
NCU06840	2240.03971055405	-0.348255829974549	0.0781837308929133	-4.45432605987489	8.41571235346565e-06	1.41629474067268e-05
NCU06839	193.391162367697	0.005142439071078	0.201829515429295	0.0254791231111066	0.979672800425242	0.981277506077044
NCU06838	38.1775544091466	0.468354791569392	0.40865393603214	1.1460914731837	0.251757305348503	0.282735706557593
NCU06837	673.87128404949	-0.686408482737013	0.104630071351353	-6.56033656358716	5.36864672522216e-11	1.21429285639701e-10
NCU15665	1246.5145927059	-0.131181599787041	0.11547610327986	-1.13600646420428	0.255953858937668	0.287184926129144
NCU06836	4536.78020648509	1.41971454043816	0.100260494144107	14.1602587595226	1.61398761298055e-45	1.00930226111954e-44
NCU06834	16.9173697586063	-1.2041212853733	0.632205171923588	-1.904636878736	0.0568272892775556	0.0699494498210142
NCU06833	145.971533237957	-0.426737634612055	0.205425051686596	-2.07733979428712	0.0377702086751146	0.0473635207950279
NCU15667	3004.85540212113	0.621740832288978	0.0630775965456286	9.856761613281	6.40829288779871e-23	2.23741416853364e-22
NCU06832	87605.4260473963	-0.875490177643411	0.0556795141050134	-15.7237395425579	1.03999915975386e-55	7.97084405250921e-55
NCU06826	3121.66923851789	-0.50351318416594	0.0633959167979545	-7.9423598489893	1.98370440517612e-15	5.41879177176541e-15
NCU06824	1720.17425273755	-0.257552304836284	0.0801402751982795	-3.21376866000347	0.00131005176476716	0.00188177066412276
NCU15668	642.305447176496	-0.576671138046253	0.130129060295192	-4.43153233211782	9.35657796784298e-06	1.57000517410239e-05
NCU06823	8417.52885928285	-0.453790455047494	0.0674968336336019	-6.72313693277583	1.77853294521613e-11	4.1184799956709e-11
NCU06822	117.587267242058	-1.39383516270664	0.231841343369941	-6.01202159393349	1.83223908449395e-09	3.84173372577829e-09
NCU15669	770.239175771152	-1.11376539892405	0.0999819100088149	-11.1396691544086	8.04175299571303e-29	3.32426110073874e-28
NCU06821	1876.47413174957	-0.049592897528797	0.0713048656428824	-0.695505097466618	0.48673881777645	0.52054603610046
NCU06817	5002.4564583888	1.75793744948306	0.0722199824098258	24.3414272729578	7.14529841313306e-131	1.48834305875504e-129
NCU15267	2627.64663244872	1.21669636291512	0.0764571104446922	15.913449459946	5.11177575519262e-57	4.03707677492657e-56
NCU06815	21.5540370288128	-1.44559780484343	0.546587652004348	-2.64476850060991	0.00817468226408266	0.010962320623874
NCU11340	14224.2711492965	2.00984775706286	0.0609963840810418	32.9502770917126	4.19193299699864e-238	1.91909830948157e-236
NCU06812	3959.84512467426	0.0578295900292479	0.0666952926340295	0.867071539015063	0.38590281364022	0.419732433944089
NCU06811	8879.87249105378	0.124332188934818	0.0550142962691531	2.25999780723419	0.0238213869289512	0.0305795311888966
NCU06810	2080.2139435281	1.16253109054231	0.0851041604146273	13.6600970490568	1.75749370641566e-42	1.03621925761877e-41
NCU06809	384.305142337938	0.374510884397843	0.133120688533191	2.8133184144737	0.00490330709959441	0.0067077679897136
NCU06808	6050.78690506465	1.35909998012711	0.0576643651519917	23.5691484081164	7.98900342002796e-123	1.53349458024348e-121
NCU06807	566.363963639374	-0.0336496672476522	0.111194449852621	-0.302620025480157	0.762179451527634	0.784445573999528
NCU06806	3582.9272018669	-0.385937094274253	0.0653968985732509	-5.90145867302815	3.60301683447079e-09	7.42190257938029e-09
NCU06804	19659.656075992	-1.50335886511654	0.0627195353273446	-23.9695472434583	5.77998307022523e-127	1.15343671478317e-125
NCU06803	2200.68631146731	1.9487556980918	0.0860503615996506	22.6466880773655	1.50400223444265e-113	2.63308039449152e-112
NCU06801	9094.31284365484	4.79404457441721	0.082970629159704	57.780019543898	0	0
NCU06799	982.12743742438	-0.935900034915887	0.0985308082365953	-9.4985522971513	2.12828429626407e-21	7.100639852033e-21
NCU06797	463.24704798025	-0.87528012995631	0.126177140212323	-6.93691526439293	4.0075403308658e-12	9.55403864453972e-12
NCU06795	706.726966747493	0.790736867546621	0.109815739731543	7.2005786190547	5.99575741343992e-13	1.47668812475429e-12
NCU06794	58.7591600918673	-1.22396766310827	0.356920814709147	-3.42924148065077	0.000605270741403833	0.000893708661117318
NCU06793	2188.88865045523	-0.0459355287151126	0.0690370520059031	-0.665375003428373	0.505810668766868	0.539258422828538
NCU06792	2429.03826742508	-0.207882901913076	0.068124038675947	-3.05153519893227	0.00227674352441967	0.00321212941868108
NCU06791	1651.60056510789	-1.22640365027749	0.0826119617417552	-14.8453519856025	7.45624191107389e-50	5.07012605247844e-49
NCU06790	294.782516223572	1.1264289666002	0.163135929100455	6.90484905937902	5.02568354672627e-12	1.19347785973713e-11
NCU06789	1838.62030114608	0.343941764609586	0.085476073045885	4.02383675750935	5.72576124998002e-05	9.09935809561517e-05
NCU06788	1214.24947154257	-0.416866316335989	0.0823401230383379	-5.06273613584345	4.13281680729487e-07	7.58436113338721e-07
NCU06787	1567.81446948178	0.439772194522177	0.0785095664289284	5.60151093077664	2.12491385359575e-08	4.1954306966405e-08
NCU06786	489175.955966121	0.801073400453186	0.0483654411050117	16.5629296901042	1.29149403404361e-61	1.11568924575654e-60
NCU06785	2027.8042370578	-2.03335578802499	0.0855872197665982	-23.7577034698648	9.14710496552569e-125	1.78786222853574e-123
NCU06783	1441.97925333615	0.546237304531006	0.0913374983667051	5.98042769178933	2.22552502215305e-09	4.64700480845177e-09
NCU06782	408.784845509827	-0.229345006460793	0.125460134947847	-1.82803092437395	0.0675449106314372	0.0823758848508324
NCU06781	4586.02591929415	-1.24921240024881	0.0775937301012858	-16.0993987351577	2.57595582313598e-58	2.09030879638551e-57
NCU06780	1572.035498237	-0.105538254148736	0.0836627895245834	-1.26147185323918	0.207138894709878	0.235938807558711
NCU06779	782.829320228205	0.207790522507702	0.111479412973987	1.86393628172574	0.0623306528867434	0.0763029231707219
NCU06778	5090.72209003184	2.24275547024494	0.0858089685484681	26.136609123534	1.3993513819348e-150	3.42281348021252e-149
NCU06777	146.54218085216	0.888411002088954	0.242962486819446	3.65657683916103	0.000255605815528147	0.000388574375953704
NCU06776	1007.25845347449	1.70295914760318	0.140819520991903	12.0932036667068	1.14724217500689e-33	5.43527407871276e-33
NCU16549	140.636517729244	-0.653479668626366	0.212091440373639	-3.08112230967519	0.00206221919136624	0.0029181253714523
NCU16550	811.349755622614	-0.546944775198701	0.0966059496323883	-5.66160549407126	1.49963269118039e-08	2.98844401052033e-08
NCU06774	1257.12016960194	-1.82409694901612	0.111400637604744	-16.3742056440298	2.92298725641624e-60	2.46054020670398e-59
NCU06773	718.998977556435	-0.254512191169236	0.116617822510618	-2.1824467794883	0.0290765750468707	0.0369873044541249
NCU06771	2005.03804050577	-1.23513753056352	0.0896026033085707	-13.7846165731367	3.15438063926976e-43	1.88316964105916e-42
NCU06769	6.89166434974071	0.305427345220391	0.91857071843146	0.332502810172237	0.739509618090922	0.763776310830785
NCU06768	9.69916091042777	-3.04715421222683	0.845961458885241	-3.60200122620502	0.000315776874633637	0.000476280095796083
NCU06767	47.3036565106878	-1.09870784492656	0.39067271420066	-2.81234855926547	0.00491811764710114	0.00672695401451237
NCU06766	161.665057268486	2.25166514849161	0.220900389612419	10.1931243871605	2.12812584262872e-24	7.78917714354188e-24
NCU06765	90.6922598316739	0.676806255018149	0.279668500766376	2.4200303329245	0.0155192124960359	0.020280869818129
NCU06764	33.6051506089428	-2.09893160896237	0.450068613319687	-4.66358138924806	3.10753199297712e-06	5.39298224039674e-06
NCU06763	70.5895750275218	-2.57214437555703	0.354511464873933	-7.25546175628396	4.00293869845487e-13	9.97356175712228e-13
NCU06762	44.9424207703714	-0.149548179943284	0.354387445310889	-0.421990626141093	0.673031859540528	0.700611107675883
NCU06761	6189.67351821887	1.43275638629497	0.0627619463675113	22.8284250125907	2.39428304569844e-115	4.27921861257293e-114
NCU06760	585.184676107049	0.442834346710554	0.130773694601625	3.38626470758938	0.000708510051309826	0.0010393342270842
NCU06759	594.384048106298	0.892824300469309	0.11421166536888	7.81727766236203	5.39779528933182e-15	1.44996942177501e-14
NCU06758	84728.6965293239	0.534935168814075	0.0588010551545891	9.09737363398872	9.2542540592055e-20	2.92669630590537e-19
NCU06757	1053.36409594986	-0.0191535184966577	0.0832950195703533	-0.229947944012188	0.818132220436729	0.835603667282133
NCU06756	1341.99667482918	0.367717880548612	0.108791403005737	3.38002700938807	0.000724787068869956	0.00106230133480495
NCU06754	1505.84948875755	0.105979094346942	0.0893208682631222	1.18649870302142	0.235425413370463	0.265894058557326
NCU11158	3743.10680589429	-0.052437492372632	0.0654572410138046	-0.801095364859225	0.423076439381739	0.457780257526172
NCU11159	34.8754800095879	-0.340095046958264	0.438438779728983	-0.775695633421137	0.437928718711349	0.472477348568098
NCU06752	1394.45401503585	0.462215692568484	0.0811527939208922	5.69562266727442	1.22922468024849e-08	2.46040822436081e-08
NCU06751	462.33397709933	-0.146307069647274	0.131594462713297	-1.11180262930995	0.266223021131674	0.298043060534623
NCU06749	2432.96237011615	1.11273068358741	0.0752434328827299	14.7884093130313	1.74017915836949e-49	1.17582271308613e-48
NCU06748	434.76073821915	-0.360910876551173	0.128198628709652	-2.8152475590716	0.00487396723006798	0.00666869641307527
NCU06747	1575.74856121847	-0.468788271275492	0.0802752425931826	-5.83976150220072	5.22756030177212e-09	1.06911475736911e-08
NCU06746	3853.96206854404	0.804490296969886	0.088251368235898	9.11589602576432	7.80230397979693e-20	2.47757879714546e-19
NCU06745	4125.68718448077	0.194160455509996	0.0633079446091159	3.06692085343801	0.00216276114598228	0.00305786922720963
